code,净值日期,累计净值,return
513050,2018-06-14,1.5876,0.009730967372638677
513050,2018-06-15,1.5911,0.0022045855379189128
513050,2018-06-19,1.5455,-0.02865941801269556
513050,2018-06-20,1.5676,0.014299579424134512
513050,2018-06-21,1.5429,-0.015756570553712823
513050,2018-06-22,1.5435,0.0003888780867198349
513050,2018-06-25,1.485,-0.03790087463556846
513050,2018-06-26,1.4926,0.005117845117845077
513050,2018-06-27,1.4499,-0.028607798472464085
513050,2018-06-28,1.4741,0.016690806262500857
513050,2018-06-29,1.4923,0.012346516518553674
513050,2018-06-30,1.4923,0.0
513050,2018-07-03,1.4939,0.0010721704751055494
513050,2018-07-05,1.478,-0.010643282682910482
513050,2018-07-06,1.5089,0.020906630581867258
513050,2018-07-09,1.5371,0.0186891112731129
513050,2018-07-10,1.5166,-0.013336803070717607
513050,2018-07-11,1.4979,-0.012330212317024913
513050,2018-07-12,1.5363,0.02563589024634494
513050,2018-07-13,1.5271,-0.005988413721278452
513050,2018-07-16,1.5302,0.0020299914871324543
513050,2018-07-17,1.5345,0.002810090184289571
513050,2018-07-18,1.5284,-0.003975236233300761
513050,2018-07-19,1.5032,-0.016487830410887083
513050,2018-07-20,1.5138,0.007051623203831792
513050,2018-07-23,1.5058,-0.0052847139648566355
513050,2018-07-24,1.5129,0.0047151016071189655
513050,2018-07-25,1.5595,0.030801771432348524
513050,2018-07-26,1.5293,-0.019365181147803834
513050,2018-07-27,1.5117,-0.011508533315896186
513050,2018-07-30,1.4826,-0.019249851160944687
513050,2018-07-31,1.4715,-0.0074868474301901244
513050,2018-08-01,1.4507,-0.014135236153584696
513050,2018-08-02,1.4257,-0.01723305990211632
513050,2018-08-03,1.4332,0.005260573753244069
513050,2018-08-06,1.433,-0.00013954786491765514
513050,2018-08-07,1.4383,0.003698534542916798
513050,2018-08-08,1.4183,-0.013905304873809365
513050,2018-08-09,1.4107,-0.005358527814989689
513050,2018-08-10,1.4106,-7.088679379030349e-05
513050,2018-08-13,1.3875,-0.016376010208422054
513050,2018-08-14,1.3441,-0.031279279279279204
513050,2018-08-15,1.3104,-0.02507253924559194
513050,2018-08-16,1.3146,0.0032051282051281937
513050,2018-08-17,1.336,0.016278715959227252
513050,2018-08-20,1.3632,0.02035928143712562
513050,2018-08-21,1.3627,-0.00036678403755863176
513050,2018-08-22,1.3706,0.005797314155720379
513050,2018-08-23,1.3499,-0.015102874653436404
513050,2018-08-24,1.3627,0.009482183865471505
513050,2018-08-27,1.3973,0.02539076832758491
513050,2018-08-28,1.3799,-0.012452587132326665
513050,2018-08-29,1.3763,-0.002608884701789882
513050,2018-08-30,1.3471,-0.021216304584756318
513050,2018-08-31,1.3435,-0.002672407393660481
513050,2018-09-04,1.3189,-0.01831038332713064
513050,2018-09-05,1.2673,-0.039123512017590345
513050,2018-09-06,1.255,-0.009705673479050159
513050,2018-09-07,1.259,0.0031872509960160222
513050,2018-09-10,1.2324,-0.021127879269261296
513050,2018-09-11,1.2347,0.0018662771827329117
513050,2018-09-12,1.2525,0.014416457439053953
513050,2018-09-13,1.2932,0.032495009980039846
513050,2018-09-14,1.2864,-0.0052582740488709145
513050,2018-09-17,1.2555,-0.02402052238805963
513050,2018-09-18,1.2535,-0.0015929908403026216
513050,2018-09-19,1.2934,0.03183087355404868
513050,2018-09-20,1.3129,0.01507654244626555
513050,2018-09-21,1.315,0.001599512529514735
513050,2018-09-26,1.3132,-0.0013688212927757126
513050,2018-09-27,1.3177,0.0034267438318611454
513050,2018-09-28,1.3116,-0.00462927828792592
513050,2018-10-08,1.2059,-0.08058859408356212
513050,2018-10-09,1.1918,-0.01169251181690023
513050,2018-10-10,1.1528,-0.03272361134418522
513050,2018-10-11,1.1375,-0.013272033310201325
513050,2018-10-12,1.1871,0.04360439560439566
513050,2018-10-15,1.1599,-0.02291298121472507
513050,2018-10-16,1.1753,0.013277006638503286
513050,2018-10-18,1.1276,-0.04058538245554333
513050,2018-10-19,1.1271,-0.0004434196523589451
513050,2018-10-22,1.1625,0.031408038328453625
513050,2018-10-23,1.1331,-0.02529032258064523
513050,2018-10-24,1.084,-0.043332450798693745
513050,2018-10-25,1.1092,0.02324723247232452
513050,2018-10-26,1.0979,-0.010187522538766536
513050,2018-10-29,1.0662,-0.028873303579561083
513050,2018-10-30,1.0686,0.0022509848058525073
513050,2018-10-31,1.1149,0.04332771851020034
513050,2018-11-01,1.1879,0.0654767243698986
513050,2018-11-02,1.1942,0.005303476723629963
513050,2018-11-05,1.1706,-0.019762183888795692
513050,2018-11-06,1.1788,0.0070049547240731425
513050,2018-11-07,1.198,0.016287750254496025
513050,2018-11-08,1.1578,-0.033555926544240444
513050,2018-11-09,1.1137,-0.03808948004836765
513050,2018-11-12,1.0889,-0.02226811529137107
513050,2018-11-13,1.1111,0.020387547065846334
513050,2018-11-14,1.1255,0.012960129601296
513050,2018-11-15,1.1672,0.03705019991115077
513050,2018-11-16,1.1606,-0.005654557916381031
513050,2018-11-19,1.1362,-0.021023608478373257
513050,2018-11-20,1.1045,-0.0279000176025348
513050,2018-11-21,1.1443,0.03603440470801278
513050,2018-11-23,1.1182,-0.022808704011185843
513050,2018-11-26,1.1451,0.02405651940618836
513050,2018-11-27,1.1477,0.002270544057287438
513050,2018-11-28,1.1759,0.02457088089221915
513050,2018-11-29,1.1465,-0.02500212603112495
513050,2018-11-30,1.1717,0.02197993894461403
513050,2018-12-03,1.2096,0.032346163693778296
513050,2018-12-04,1.1743,-0.029183201058201158
513050,2018-12-06,1.144,-0.025802605807715207
513050,2018-12-07,1.1366,-0.0064685314685313244
513050,2018-12-10,1.1265,-0.008886151680450483
513050,2018-12-11,1.1374,0.009675987572125955
513050,2018-12-12,1.1566,0.016880604888341866
513050,2018-12-13,1.1557,-0.000778142832440043
513050,2018-12-14,1.134,-0.01877649909145973
513050,2018-12-17,1.1056,-0.025044091710758387
513050,2018-12-18,1.0835,-0.019989146164978266
513050,2018-12-19,1.0593,-0.022335025380710638
513050,2018-12-20,1.0495,-0.009251392428962335
513050,2018-12-21,1.0529,0.0032396379228203376
513050,2018-12-24,1.0453,-0.007218159369360877
513050,2018-12-27,1.073,0.026499569501578613
513050,2018-12-28,1.0668,-0.005778191985088554
513050,2018-12-31,1.0579,-0.008342707161604679
513050,2019-01-02,1.0492,-0.008223839682389822
513050,2019-01-03,1.0189,-0.028879146016012158
513050,2019-01-04,1.071,0.051133575424477495
513050,2019-01-07,1.092,0.019607843137255054
513050,2019-01-08,1.096,0.00366300366300365
513050,2019-01-09,1.1346,0.03521897810218966
513050,2019-01-10,1.1302,-0.0038780186849990406
513050,2019-01-11,1.1178,-0.010971509467351037
513050,2019-01-14,1.0831,-0.031043120415101044
513050,2019-01-15,1.1033,0.018650170806019828
513050,2019-01-16,1.1223,0.01722106408048596
513050,2019-01-17,1.1232,0.000801924619085792
513050,2019-01-18,1.1499,0.023771367521367548
513050,2019-01-22,1.1193,-0.026611009653013218
513050,2019-01-23,1.125,0.005092468507102765
513050,2019-01-24,1.1331,0.007200000000000095
513050,2019-01-25,1.1722,0.034507104403847855
513050,2019-01-28,1.1567,-0.013222999488141873
513050,2019-01-29,1.1493,-0.0063975101582087746
513050,2019-01-30,1.1739,0.021404333072304826
513050,2019-01-31,1.1916,0.015077945310503438
513050,2019-02-01,1.1885,-0.0026015441423297148
513050,2019-02-11,1.2063,0.01497686159023992
513050,2019-02-12,1.2216,0.012683412086545776
513050,2019-02-13,1.2212,-0.0003274394237066103
513050,2019-02-14,1.2224,0.0009826400262036294
513050,2019-02-15,1.1932,-0.023887434554973774
513050,2019-02-19,1.2085,0.012822661749916087
513050,2019-02-20,1.2169,0.006950765411667614
513050,2019-02-21,1.2059,-0.00903936231407687
513050,2019-02-22,1.2312,0.02098018077784225
513050,2019-02-25,1.254,0.01851851851851838
513050,2019-02-26,1.2414,-0.010047846889952083
513050,2019-02-27,1.2397,-0.0013694216207508214
513050,2019-02-28,1.2406,0.0007259820924416793
513050,2019-03-01,1.2395,-0.0008866677414153257
513050,2019-03-04,1.2588,0.015570794675272115
513050,2019-03-05,1.2906,0.025262154432793116
513050,2019-03-06,1.2892,-0.0010847667751433532
513050,2019-03-07,1.2489,-0.03125969593546385
513050,2019-03-08,1.2288,-0.016094162863319772
513050,2019-03-11,1.2639,0.028564453125
513050,2019-03-12,1.2587,-0.004114249545059012
513050,2019-03-13,1.2494,-0.007388575514419515
513050,2019-03-14,1.2366,-0.010244917560429112
513050,2019-03-15,1.2613,0.019974122594210053
513050,2019-03-18,1.2789,0.013953857131530745
513050,2019-03-19,1.2735,-0.004222378606614896
513050,2019-03-20,1.258,-0.012171181782489215
513050,2019-03-21,1.2538,-0.0033386327503974744
513050,2019-03-22,1.2294,-0.01946083904929019
513050,2019-03-25,1.2332,0.0030909386692696827
513050,2019-03-26,1.2296,-0.002919234511839175
513050,2019-03-27,1.2357,0.004960962914769107
513050,2019-03-28,1.2424,0.005422028000323653
513050,2019-03-29,1.2737,0.02519317450096592
513050,2019-04-01,1.293,0.01515270471853647
513050,2019-04-02,1.2889,-0.00317092034029387
513050,2019-04-03,1.3038,0.011560245170300298
513050,2019-04-04,1.3027,-0.0008436876821599215
513050,2019-04-08,1.3301,0.021033238658171527
513050,2019-04-09,1.3268,-0.002481016464927488
513050,2019-04-10,1.3208,-0.004522158577027424
513050,2019-04-11,1.3085,-0.00931253785584496
513050,2019-04-12,1.3286,0.01536110049675199
513050,2019-04-15,1.2989,-0.022354357970796324
513050,2019-04-16,1.3121,0.010162445145892818
513050,2019-04-17,1.3195,0.005639814038564062
513050,2019-04-18,1.3136,-0.004471390678287057
513050,2019-04-23,1.3236,0.007612667478684498
513050,2019-04-24,1.3177,-0.004457540042308916
513050,2019-04-25,1.3077,-0.007588980799878575
513050,2019-04-26,1.3093,0.0012235222145751123
513050,2019-04-29,1.3202,0.008325059191934825
513050,2019-04-30,1.3181,-0.0015906680805938267
513050,2019-05-06,1.2979,-0.015325089143464088
513050,2019-05-07,1.2771,-0.016025887972879405
513050,2019-05-08,1.2727,-0.003445305770887086
513050,2019-05-09,1.2639,-0.00691443388072599
513050,2019-05-10,1.2683,0.003481288076588207
513050,2019-05-14,1.2486,-0.015532602696522901
513050,2019-05-15,1.266,0.013935607880826595
513050,2019-05-16,1.2639,-0.0016587677725118377
513050,2019-05-17,1.2101,-0.04256665875464838
513050,2019-05-20,1.16,-0.04140153706305272
513050,2019-05-21,1.1779,0.015431034482758621
513050,2019-05-22,1.1611,-0.014262670854911175
513050,2019-05-23,1.1251,-0.031005081388338684
513050,2019-05-24,1.1222,-0.002577548662341056
513050,2019-05-28,1.1229,0.0006237747282122896
513050,2019-05-29,1.1134,-0.008460236886632888
513050,2019-05-30,1.1141,0.000628704867972063
513050,2019-05-31,1.1052,-0.007988510905663881
513050,2019-06-03,1.1039,-0.0011762576909155609
513050,2019-06-04,1.1164,0.01132348944650774
513050,2019-06-05,1.1071,-0.008330347545682626
513050,2019-06-06,1.1082,0.0009935868485233534
513050,2019-06-10,1.1541,0.04141851651326456
513050,2019-06-11,1.1737,0.016982930421973963
513050,2019-06-12,1.1543,-0.016528925619834545
513050,2019-06-13,1.154,-0.00025989777354251675
513050,2019-06-14,1.1382,-0.013691507798960001
513050,2019-06-17,1.1432,0.004392901071867739
513050,2019-06-18,1.1726,0.025717284814555708
513050,2019-06-19,1.1876,0.012792085962817668
513050,2019-06-20,1.2047,0.014398787470528918
513050,2019-06-21,1.1959,-0.007304723167593674
513050,2019-06-24,1.1974,0.0012542854753743171
513050,2019-06-25,1.1769,-0.01712042759311838
513050,2019-06-26,1.1964,0.016568952332398634
513050,2019-06-27,1.2151,0.015630224005349413
513050,2019-06-28,1.2103,-0.003950292157024249
513050,2019-06-30,1.2103,0.0
513050,2019-07-02,1.2413,0.025613484260101016
513050,2019-07-03,1.2375,-0.003061306694594368
513050,2019-07-05,1.2319,-0.004525252525252599
513050,2019-07-08,1.2037,-0.02289146846334933
513050,2019-07-09,1.2077,0.0033230871479603685
513050,2019-07-10,1.2073,-0.0003312080814771301
513050,2019-07-11,1.1999,-0.006129379607388463
513050,2019-07-12,1.2006,0.0005833819484957203
513050,2019-07-15,1.2188,0.01515908712310532
513050,2019-07-16,1.2207,0.0015589104036755064
513050,2019-07-17,1.2215,0.0006553616777260629
513050,2019-07-18,1.2055,-0.013098649201801038
513050,2019-07-19,1.2115,0.004977187888842716
513050,2019-07-22,1.2091,-0.001981015270326014
513050,2019-07-23,1.2306,0.01778182118931415
513050,2019-07-24,1.2433,0.010320169023240844
513050,2019-07-25,1.2372,-0.004906297755971956
513050,2019-07-26,1.235,-0.0017782088587131595
513050,2019-07-29,1.2306,-0.0035627530364373827
513050,2019-07-30,1.2224,-0.006663416219730212
513050,2019-07-31,1.2108,-0.00948952879581133
513050,2019-08-01,1.1898,-0.017343904856293446
513050,2019-08-02,1.1584,-0.026390990082366672
513050,2019-08-05,1.1069,-0.044457872928176934
513050,2019-08-06,1.1191,0.011021772517842532
513050,2019-08-07,1.1301,0.009829327137878652
513050,2019-08-08,1.1528,0.0200867179895583
513050,2019-08-09,1.1386,-0.01231783483691884
513050,2019-08-12,1.1374,-0.0010539258738803126
513050,2019-08-13,1.1579,0.01802356251098991
513050,2019-08-14,1.1517,-0.005354521115813138
513050,2019-08-15,1.1553,0.003125814014066197
513050,2019-08-16,1.1815,0.02267809227040596
513050,2019-08-19,1.2182,0.03106220905628443
513050,2019-08-20,1.2135,-0.0038581513708749737
513050,2019-08-21,1.2101,-0.0028018129377833656
513050,2019-08-22,1.1944,-0.012974134369060475
513050,2019-08-23,1.1743,-0.016828533154721992
513050,2019-08-26,1.1787,0.0037469130545859652
513050,2019-08-27,1.1837,0.004241961482989609
513050,2019-08-28,1.1819,-0.001520655571513041
513050,2019-08-29,1.2031,0.017937219730941756
513050,2019-08-30,1.2131,0.008311861025683598
513050,2019-09-03,1.2057,-0.006100074190091509
513050,2019-09-04,1.2269,0.017583146719748033
513050,2019-09-05,1.2474,0.016708778221533827
513050,2019-09-06,1.2465,-0.0007215007215007896
513050,2019-09-09,1.2508,0.0034496590453267917
513050,2019-09-10,1.2391,-0.00935401343140374
513050,2019-09-11,1.2581,0.015333709950770658
513050,2019-09-12,1.266,0.006279310070741673
513050,2019-09-16,1.2556,-0.00821484992101107
513050,2019-09-17,1.2585,0.0023096527556545343
513050,2019-09-18,1.2599,0.0011124354390148472
513050,2019-09-19,1.256,-0.0030954837685530645
513050,2019-09-20,1.2571,0.0008757961783441015
513050,2019-09-23,1.2341,-0.01829607827539581
513050,2019-09-24,1.2092,-0.020176646949193633
513050,2019-09-25,1.222,0.0105855110817068
513050,2019-09-26,1.2222,0.00016366612111284873
513050,2019-09-27,1.1832,-0.031909671084928704
513050,2019-09-30,1.1893,0.005155510480054026
513050,2019-10-08,1.1726,-0.014041873370890356
513050,2019-10-09,1.1785,0.005031553812041567
513050,2019-10-10,1.189,0.008909630886720477
513050,2019-10-11,1.2177,0.024137931034482696
513050,2019-10-14,1.2187,0.0008212203334154733
513050,2019-10-15,1.2399,0.017395585459916374
513050,2019-10-16,1.2507,0.008710379869344198
513050,2019-10-17,1.2488,-0.001519149276405174
513050,2019-10-18,1.2219,-0.021540679051889722
513050,2019-10-21,1.235,0.010721008265815568
513050,2019-10-22,1.2187,-0.013198380566801782
513050,2019-10-23,1.2118,-0.0056617707393122885
513050,2019-10-24,1.229,0.014193761346756872
513050,2019-10-25,1.2368,0.006346623270951923
513050,2019-10-28,1.262,0.02037516170763265
513050,2019-10-29,1.2433,-0.014817749603803443
513050,2019-10-30,1.247,0.0029759510978846215
513050,2019-10-31,1.2469,-8.019246190871243e-05
513050,2019-11-01,1.2528,0.00473173470206123
513050,2019-11-04,1.2857,0.026261174968071677
513050,2019-11-05,1.2908,0.00396671074123045
513050,2019-11-06,1.2887,-0.0016268980477223138
513050,2019-11-07,1.3103,0.016761077054396
513050,2019-11-08,1.3016,-0.0066397008318704875
513050,2019-11-11,1.2877,-0.01067916410571601
513050,2019-11-12,1.2988,0.008620020191038247
513050,2019-11-13,1.2798,-0.01462888820449637
513050,2019-11-14,1.2662,-0.010626660415690048
513050,2019-11-15,1.2776,0.009003317011530676
513050,2019-11-18,1.2806,0.0023481527864746
513050,2019-11-19,1.2859,0.004138684991410235
513050,2019-11-20,1.2674,-0.014386810793996396
513050,2019-11-21,1.2658,-0.00126242701593815
513050,2019-11-22,1.2901,0.019197345552219858
513050,2019-11-25,1.3142,0.018680722424618157
513050,2019-11-26,1.3219,0.005859077765941301
513050,2019-11-27,1.3416,0.014902791436568474
513050,2019-11-28,1.3452,0.0026833631484795006
513050,2019-11-29,1.3306,-0.010853404698186075
513050,2019-12-02,1.3223,-0.006237787464301814
513050,2019-12-03,1.3122,-0.0076382061559403525
513050,2019-12-04,1.3035,-0.006630086877000396
513050,2019-12-05,1.3313,0.02132719601074018
513050,2019-12-06,1.3431,0.008863516863216514
513050,2019-12-09,1.333,-0.007519916610825739
513050,2019-12-10,1.3351,0.00157539384846217
513050,2019-12-11,1.35,0.011160212718148488
513050,2019-12-12,1.3619,0.008814814814814831
513050,2019-12-13,1.3724,0.007709817167192767
513050,2019-12-16,1.3792,0.004954823666569519
513050,2019-12-17,1.4017,0.016313805104408274
513050,2019-12-18,1.4133,0.008275665263608456
513050,2019-12-19,1.4135,0.00014151277152762987
513050,2019-12-20,1.417,0.002476123098691163
513050,2019-12-23,1.4307,0.009668313338038192
513050,2019-12-24,1.43,-0.0004892709862306388
513050,2019-12-25,1.4287,-0.0009090909090908594
513050,2019-12-26,1.4301,0.000979911807937217
513050,2019-12-27,1.437,0.004824837423956563
513050,2019-12-30,1.4254,-0.00807237299930419
513050,2019-12-31,1.4121,-0.009330714185491806
513050,2020-01-02,1.4657,0.03795765172438226
513050,2020-01-03,1.4589,-0.004639421436856028
513050,2020-01-06,1.4588,-6.854479402285119e-05
513050,2020-01-07,1.477,0.0124760076775432
513050,2020-01-08,1.4675,-0.006431956668923489
513050,2020-01-09,1.4941,0.018126064735945357
513050,2020-01-10,1.5083,0.009504049260424363
513050,2020-01-13,1.5421,0.02240933501292841
513050,2020-01-14,1.5158,-0.017054665715582673
513050,2020-01-15,1.5092,-0.004354136429608135
513050,2020-01-16,1.5077,-0.0009939040551285583
513050,2020-01-17,1.5147,0.004642833454931328
513050,2020-01-20,1.505,-0.006403908364692734
513050,2020-01-21,1.4647,-0.026777408637873812
513050,2020-01-22,1.4734,0.005939782890694412
513050,2020-01-23,1.4498,-0.016017374779421778
513050,2020-02-03,1.4264,-0.01614015726307083
513050,2020-02-04,1.4876,0.04290521592821106
513050,2020-02-05,1.4746,-0.008738908308685178
513050,2020-02-06,1.5001,0.017292825172928294
513050,2020-02-07,1.4841,-0.010665955602959798
513050,2020-02-10,1.4801,-0.0026952361700693928
513050,2020-02-11,1.5036,0.015877305587460366
513050,2020-02-12,1.5291,0.016959297685554597
513050,2020-02-13,1.5248,-0.002812111699692643
513050,2020-02-14,1.5201,-0.003082371458551947
513050,2020-02-17,1.5219,0.001184132622853884
513050,2020-02-18,1.5098,-0.007950588080688603
513050,2020-02-19,1.5292,0.012849384024373967
513050,2020-02-20,1.5125,-0.010920742872089995
513050,2020-02-21,1.4848,-0.018314049586776848
513050,2020-02-24,1.4429,-0.028219288793103314
513050,2020-02-25,1.4526,0.006722572596853382
513050,2020-02-26,1.4576,0.0034421038138510163
513050,2020-02-27,1.4404,-0.01180021953896826
513050,2020-02-28,1.4212,-0.013329630658150404
513050,2020-03-02,1.4438,0.015902054601744986
513050,2020-03-03,1.4296,-0.009835157223992197
513050,2020-03-04,1.4522,0.015808617795187496
513050,2020-03-05,1.4698,0.012119542762704993
513050,2020-03-06,1.425,-0.03048033746087897
513050,2020-03-09,1.362,-0.04421052631578948
513050,2020-03-10,1.4055,0.0319383259911894
513050,2020-03-11,1.3753,-0.02148701529704733
513050,2020-03-12,1.2962,-0.05751472406020497
513050,2020-03-13,1.33,0.026076222805122784
513050,2020-03-16,1.2296,-0.07548872180451127
513050,2020-03-17,1.2689,0.0319616135328562
513050,2020-03-18,1.2199,-0.03861612420206473
513050,2020-03-19,1.2413,0.017542421509959993
513050,2020-03-20,1.2818,0.03262708450817686
513050,2020-03-23,1.2579,-0.01864565454829148
513050,2020-03-24,1.3273,0.05517131727482294
513050,2020-03-25,1.3545,0.020492729601446547
513050,2020-03-26,1.378,0.017349575489110203
513050,2020-03-27,1.3418,-0.0262699564586355
513050,2020-03-30,1.3392,-0.0019376956327322725
513050,2020-03-31,1.3711,0.023820191158900883
513050,2020-04-01,1.3432,-0.020348625191452197
513050,2020-04-02,1.3596,0.012209648600357337
513050,2020-04-03,1.3468,-0.009414533686378235
513050,2020-04-07,1.4086,0.04588654588654584
513050,2020-04-08,1.3801,-0.020232855317336318
513050,2020-04-09,1.3956,0.011231070212303296
513050,2020-04-10,1.3919,-0.0026511894525652613
513050,2020-04-13,1.3991,0.005172785401250213
513050,2020-04-14,1.4258,0.019083696662139937
513050,2020-04-15,1.4364,0.0074344227801934615
513050,2020-04-16,1.4794,0.029935950988582594
513050,2020-04-17,1.476,-0.0022982290117615767
513050,2020-04-20,1.4814,0.003658536585365857
513050,2020-04-21,1.4517,-0.02004860267314701
513050,2020-04-22,1.4806,0.019907694427223177
513050,2020-04-23,1.4642,-0.011076590571389988
513050,2020-04-24,1.4523,-0.008127305012976427
513050,2020-04-27,1.4684,0.011085863802244633
513050,2020-04-28,1.4591,-0.006333424135112953
513050,2020-04-29,1.4837,0.016859708039202115
513050,2020-04-30,1.4671,-0.011188245602210656
513050,2020-05-06,1.4396,-0.018744461863540396
513050,2020-05-07,1.4525,0.00896082245068075
513050,2020-05-08,1.4935,0.028227194492254748
513050,2020-05-11,1.5181,0.016471375962504142
513050,2020-05-12,1.5106,-0.004940386008826847
513050,2020-05-13,1.5136,0.00198596584138766
513050,2020-05-14,1.5265,0.008522727272727293
513050,2020-05-15,1.528,0.0009826400262038515
513050,2020-05-18,1.5847,0.03710732984293186
513050,2020-05-19,1.5989,0.008960686565280485
513050,2020-05-20,1.6071,0.005128525861529898
513050,2020-05-21,1.5817,-0.01580486590753527
513050,2020-05-22,1.5071,-0.04716444332047798
513050,2020-05-25,1.5255,0.012208877977572863
513050,2020-05-26,1.5732,0.03126843657817102
513050,2020-05-27,1.5494,-0.015128400711924672
513050,2020-05-28,1.5286,-0.013424551439266907
513050,2020-05-29,1.5794,0.03323302368180037
513050,2020-06-01,1.6118,0.02051411928580471
513050,2020-06-02,1.6338,0.013649336145923785
513050,2020-06-03,1.6655,0.019402619659689035
513050,2020-06-04,1.6672,0.0010207145001501772
513050,2020-06-05,1.6836,0.009836852207293578
513050,2020-06-08,1.6689,-0.008731290092658606
513050,2020-06-09,1.6671,-0.0010785547366528592
513050,2020-06-10,1.7074,0.024173714834143212
513050,2020-06-11,1.6673,-0.023486002108469073
513050,2020-06-12,1.6862,0.011335692436873934
513050,2020-06-15,1.6831,-0.0018384533270073833
513050,2020-06-16,1.7303,0.028043491176994673
513050,2020-06-17,1.7498,0.011269722013523609
513050,2020-06-18,1.7597,0.00565778946165274
513050,2020-06-19,1.7657,0.0034096721031993127
513050,2020-06-22,1.7719,0.00351135526986468
513050,2020-06-23,1.8261,0.030588633670071586
513050,2020-06-24,1.808,-0.0099118339630907
513050,2020-06-29,1.7787,-0.0162057522123894
513050,2020-06-30,1.794,0.008601787822567042
513050,2020-07-01,1.7923,-0.0009476031215162051
513050,2020-07-02,1.8562,0.035652513530101126
513050,2020-07-03,1.8784,0.011959918112272483
513050,2020-07-06,1.92,0.022146507666098714
513050,2020-07-07,1.8883,-0.01651041666666664
513050,2020-07-08,1.9959,0.056982471005666335
513050,2020-07-09,2.0471,0.025652587805000238
513050,2020-07-10,2.0106,-0.017830101118655572
513050,2020-07-13,1.9711,-0.01964587685268082
513050,2020-07-14,1.9292,-0.021257166049414078
513050,2020-07-15,1.9546,0.013166079203815073
513050,2020-07-16,1.8726,-0.04195231760974105
513050,2020-07-17,1.9036,0.01655452312293071
513050,2020-07-20,1.9285,0.0130804790922463
513050,2020-07-21,2.0024,0.03831993777547327
513050,2020-07-22,1.9328,-0.03475829005193776
513050,2020-07-23,1.9546,0.011278973509933676
513050,2020-07-24,1.9017,-0.027064360994576875
513050,2020-07-27,1.9044,0.0014197823000474674
513050,2020-07-28,1.9289,0.012864944339424422
513050,2020-07-29,1.9446,0.008139354035979096
513050,2020-07-30,1.937,-0.003908258767870043
513050,2020-07-31,1.9418,0.0024780588538977355
513050,2020-08-03,1.9887,0.024152847873107453
513050,2020-08-04,2.0265,0.019007391763463666
513050,2020-08-05,2.0551,0.014113002714039036
513050,2020-08-06,2.0392,-0.007736849788331335
513050,2020-08-07,1.9543,-0.041633974107493255
513050,2020-08-10,1.9157,-0.0197513176073274
513050,2020-08-11,1.9242,0.004437020410293924
513050,2020-08-12,1.9494,0.013096351730589317
513050,2020-08-13,1.924,-0.013029650148763783
513050,2020-08-14,1.9117,-0.0063929313929314
513050,2020-08-17,1.9339,0.011612700737563486
513050,2020-08-18,1.9741,0.020787010703759323
513050,2020-08-19,1.9603,-0.006990527328909368
513050,2020-08-20,1.965,0.002397592205274801
513050,2020-08-21,1.9888,0.012111959287531615
513050,2020-08-24,2.0728,0.04223652453740945
513050,2020-08-25,2.0966,0.011482053261289149
513050,2020-08-26,2.1204,0.011351712296098437
513050,2020-08-27,2.1154,-0.002358045651763785
513050,2020-08-28,2.1063,-0.004301786896095394
513050,2020-08-31,2.0613,-0.021364477994587627
513050,2020-09-01,2.1192,0.028089070004366112
513050,2020-09-02,2.1247,0.002595318988297235
513050,2020-09-03,2.0508,-0.03478138090083294
513050,2020-09-04,2.0306,-0.009849814706455962
513050,2020-09-07,2.009,-0.010637250073869953
513050,2020-09-08,1.9507,-0.029019412643105924
513050,2020-09-09,1.9553,0.002358127851540548
513050,2020-09-10,1.9333,-0.01125147036260421
513050,2020-09-11,1.9676,0.017741685201468904
513050,2020-09-14,2.0016,0.01727993494612723
513050,2020-09-15,2.0085,0.003447242206235268
513050,2020-09-16,2.0069,-0.000796614388847483
513050,2020-09-17,1.9737,-0.016542926902187394
513050,2020-09-18,1.9642,-0.00481329482697479
513050,2020-09-21,1.9479,-0.008298543936462677
513050,2020-09-22,1.9534,0.002823553570511894
513050,2020-09-23,1.9565,0.0015869765537011027
513050,2020-09-24,1.9236,-0.01681574239713768
513050,2020-09-25,1.924,0.00020794343938446147
513050,2020-09-28,1.9557,0.016476091476091526
513050,2020-09-29,1.948,-0.00393720918341256
513050,2020-09-30,1.9995,0.026437371663244447
513050,2020-10-09,2.0841,0.04231057764441104
513050,2020-10-12,2.1162,0.015402331941845482
513050,2020-10-13,2.1218,0.0026462527171344785
513050,2020-10-14,2.1316,0.004618719954755601
513050,2020-10-15,2.0847,-0.022002251829611574
513050,2020-10-16,2.1129,0.013527126205209239
513050,2020-10-19,2.0884,-0.011595437550286247
513050,2020-10-20,2.11,0.010342846198046374
513050,2020-10-21,2.1082,-0.0008530805687202436
513050,2020-10-22,2.0873,-0.009913670429750554
513050,2020-10-23,2.0867,-0.0002874526900780161
513050,2020-10-26,2.08,-0.003210811328892449
513050,2020-10-27,2.1424,0.029999999999999805
513050,2020-10-28,2.1535,0.005181105302464628
513050,2020-10-29,2.1955,0.019503134432319325
513050,2020-10-30,2.1463,-0.02240947392393533
513050,2020-11-02,2.1721,0.012020686763266841
513050,2020-11-03,2.1203,-0.02384788913954239
513050,2020-11-04,2.1881,0.03197660708390315
513050,2020-11-05,2.2362,0.02198254193135618
513050,2020-11-06,2.2354,-0.00035774975404723186
513050,2020-11-09,2.2074,-0.012525722465777989
513050,2020-11-10,2.0719,-0.06138443417595363
